event_id,user_id,username,session_id,timestamp,event_type,location_city,device,is_repeat_session,session_number,account_balance_usd,recent_pages_viewed,recent_pricing_views,gender,time_on_page_sec,scroll_depth_pct,bounce_flag,spam_flag
e000815,u0054,liam_h_54,s4293,2026-01-18T08:44:26,page_view,London,desktop,1,2,606.15,7,0,non_binary,20,78,0,0
e000816,u0054,liam_h_54,s4293,2026-01-26T02:07:48,page_view,London,desktop,1,2,606.15,7,0,non_binary,51,59,0,0
e000817,u0054,liam_h_54,s4642,2026-01-16T22:13:36,doc_download,London,desktop,1,3,606.15,7,0,non_binary,0,,1,0
e000818,u0054,liam_h_54,s3594,2026-01-20T10:20:29,page_view,London,mobile,1,4,606.15,7,0,non_binary,87,25,0,0
e000819,u0054,liam_h_54,s3594,2026-01-26T09:49:46,page_view,London,mobile,1,4,606.15,7,0,non_binary,6,89,0,0
e000820,u0055,liam_h_55,s4523,2026-01-05T16:45:58,search,London,desktop,0,1,263.08,6,0,non_binary,0,,0,0
e000821,u0055,liam_h_55,s4523,2026-01-12T07:07:47,pricing_page_view,London,desktop,0,1,263.08,6,0,non_binary,92,18,0,0
e000822,u0055,liam_h_55,s4523,2026-01-11T05:14:19,doc_download,London,mobile,0,1,263.08,6,0,non_binary,0,,0,0
e000823,u0055,liam_h_55,s4523,2026-01-29T08:26:39,page_view,London,desktop,0,1,263.08,6,0,non_binary,90,21,0,0
e000824,u0056,sarah_k_56,s5980,2026-01-21T04:10:55,search,San Francisco,desktop,0,1,492.52,15,2,male,0,,0,0
e000825,u0056,sarah_k_56,s5980,2026-01-21T05:09:21,pricing_page_view,San Francisco,desktop,0,1,492.52,15,2,male,109,64,0,0
e000826,u0056,sarah_k_56,s5980,2026-01-05T12:46:11,calendar_booking,San Francisco,desktop,0,1,492.52,15,2,male,0,,0,0
e000827,u0056,sarah_k_56,s5980,2026-01-20T18:04:23,search,San Francisco,desktop,0,1,492.52,15,2,male,0,,0,0
e000828,u0056,sarah_k_56,s5980,2026-01-05T11:33:12,calendar_booking,San Francisco,mobile,0,1,492.52,15,2,male,0,,0,0
e000829,u0056,sarah_k_56,s5980,2026-01-27T06:22:18,calendar_booking,San Francisco,mobile,0,1,492.52,15,2,male,0,,0,0
e000830,u0056,sarah_k_56,s5980,2026-01-22T16:03:00,chat_message,San Francisco,desktop,0,1,492.52,15,2,male,0,,0,0
e000831,u0056,sarah_k_56,s5980,2026-01-30T19:13:52,signup,San Francisco,mobile,0,1,492.52,15,2,male,0,,0,0
e000832,u0056,sarah_k_56,s1035,2026-01-07T18:15:15,doc_download,San Francisco,mobile,1,2,492.52,15,2,male,0,,0,0
e000833,u0056,sarah_k_56,s1035,2025-12-31T19:56:56,page_view,San Francisco,desktop,1,2,492.52,15,2,male,78,81,0,0
e000834,u0056,sarah_k_56,s1035,2026-01-22T08:16:49,doc_download,San Francisco,desktop,1,2,492.52,15,2,male,0,,0,0
e000835,u0056,sarah_k_56,s1035,2026-01-22T14:37:50,page_view,San Francisco,desktop,1,2,492.52,15,2,male,20,68,0,0
e000836,u0056,sarah_k_56,s1035,2026-01-29T22:41:36,search,San Francisco,mobile,1,2,492.52,15,2,male,0,,0,0
e000837,u0056,sarah_k_56,s1035,2026-01-12T04:05:22,search,San Francisco,desktop,1,2,492.52,15,2,male,0,,0,0
e000838,u0056,sarah_k_56,s1035,2026-01-04T17:05:42,chat_message,San Francisco,desktop,1,2,492.52,15,2,male,0,,0,0
e000839,u0057,mike_t_57,s3420,2026-01-09T04:03:37,page_view,London,mobile,0,1,390.04,5,0,undisclosed,26,42,0,0
e000840,u0057,mike_t_57,s3420,2026-01-08T21:01:27,page_view,London,desktop,0,1,390.04,5,0,undisclosed,22,96,0,0
e000841,u0057,mike_t_57,s3420,2026-01-11T22:10:41,doc_download,London,mobile,0,1,390.04,5,0,undisclosed,0,,0,0
e000842,u0057,mike_t_57,s3420,2025-12-31T21:29:54,search,London,mobile,0,1,390.04,5,0,undisclosed,0,,0,0
e000843,u0057,mike_t_57,s3420,2026-01-25T19:52:35,page_view,London,mobile,0,1,390.04,5,0,undisclosed,48,49,0,0
e000844,u0057,mike_t_57,s3420,2026-01-24T19:30:59,page_view,London,desktop,0,1,390.04,5,0,undisclosed,30,25,0,0
e000845,u0057,mike_t_57,s3420,2026-01-12T21:27:04,page_view,London,desktop,0,1,390.04,5,0,undisclosed,92,42,0,0
e000846,u0057,mike_t_57,s6456,2026-01-10T20:29:22,pricing_page_view,London,desktop,1,2,390.04,5,0,undisclosed,25,91,0,0
e000847,u0057,mike_t_57,s6456,2026-01-25T13:18:27,page_view,London,desktop,1,2,390.04,5,0,undisclosed,47,55,0,0
e000848,u0057,mike_t_57,s6456,2026-01-23T04:32:05,search,London,desktop,1,2,390.04,5,0,undisclosed,0,,0,0
e000849,u0057,mike_t_57,s6456,2026-01-23T19:03:49,search,London,desktop,1,2,390.04,5,0,undisclosed,0,,0,0
e000850,u0057,mike_t_57,s6456,2026-01-01T14:44:20,chat_message,London,mobile,1,2,390.04,5,0,undisclosed,0,,0,0
e000851,u0057,mike_t_57,s6456,2026-01-08T19:56:59,search,London,mobile,1,2,390.04,5,0,undisclosed,0,,0,0
e000852,u0057,mike_t_57,s6912,2026-01-07T01:22:27,page_view,London,mobile,1,3,390.04,5,0,undisclosed,47,84,0,0
e000853,u0057,mike_t_57,s6912,2026-01-08T06:18:59,page_view,London,mobile,1,3,390.04,5,0,undisclosed,76,67,0,0
e000854,u0057,mike_t_57,s6912,2026-01-16T12:32:22,page_view,London,mobile,1,3,390.04,5,0,undisclosed,54,47,0,0
e000855,u0057,mike_t_57,s6912,2026-01-22T03:21:21,pricing_page_view,London,desktop,1,3,390.04,5,0,undisclosed,20,88,0,0
e000856,u0057,mike_t_57,s6912,2026-01-02T15:43:48,search,London,desktop,1,3,390.04,5,0,undisclosed,0,,0,0
e000857,u0057,mike_t_57,s6912,2026-01-04T01:08:41,page_view,London,desktop,1,3,390.04,5,0,undisclosed,33,82,0,0
e000858,u0058,priya_p_58,s6962,2026-01-21T20:49:45,page_view,London,desktop,0,1,0.0,2,0,male,42,46,0,0
e000859,u0058,priya_p_58,s6962,2026-01-22T04:39:40,page_view,London,mobile,0,1,0.0,2,0,male,106,32,0,0
e000860,u0058,priya_p_58,s6962,2026-01-05T19:10:29,pricing_page_view,London,desktop,0,1,0.0,2,0,male,79,81,0,0
e000861,u0058,priya_p_58,s7195,2026-01-16T22:41:54,pricing_page_view,London,desktop,1,2,0.0,2,0,male,69,17,0,0
e000862,u0058,priya_p_58,s7195,2026-01-27T15:38:20,page_view,London,desktop,1,2,0.0,2,0,male,104,27,0,0
e000863,u0058,priya_p_58,s7195,2026-01-12T14:49:01,page_view,London,mobile,1,2,0.0,2,0,male,71,56,0,0
e000864,u0058,priya_p_58,s7195,2026-01-05T19:09:53,doc_download,London,desktop,1,2,0.0,2,0,male,0,,0,0
e000865,u0058,priya_p_58,s7195,2026-01-17T17:34:15,page_view,London,mobile,1,2,0.0,2,0,male,94,87,0,0
e000866,u0059,priya_p_59,s6081,2026-01-25T03:10:24,pricing_page_view,London,mobile,0,1,0.0,11,1,non_binary,73,71,0,0
e000867,u0059,priya_p_59,s6081,2026-01-23T21:12:53,pricing_page_view,London,mobile,0,1,0.0,11,1,non_binary,24,6,0,0
e000868,u0059,priya_p_59,s6081,2026-01-08T10:52:15,pricing_page_view,London,mobile,0,1,0.0,11,1,non_binary,74,8,0,0
e000869,u0059,priya_p_59,s6081,2026-01-30T21:23:05,doc_download,London,desktop,0,1,0.0,11,1,non_binary,0,,0,0
e000870,u0059,priya_p_59,s6081,2026-01-15T18:12:25,doc_download,London,mobile,0,1,0.0,11,1,non_binary,0,,0,0
e000871,u0059,priya_p_59,s6081,2026-01-07T13:49:43,demo_request_click,London,mobile,0,1,0.0,11,1,non_binary,0,,0,0
e000872,u0059,priya_p_59,s6081,2026-01-12T08:50:09,chat_message,London,mobile,0,1,0.0,11,1,non_binary,0,,0,0
e000873,u0060,nina_d_60,s8235,2026-01-29T13:04:44,page_view,San Francisco,desktop,0,1,0.0,8,4,undisclosed,114,80,0,0
e000874,u0060,nina_d_60,s8235,2026-01-05T05:49:21,search,San Francisco,mobile,0,1,0.0,8,4,undisclosed,0,,0,0
e000875,u0060,nina_d_60,s8235,2026-01-14T03:45:54,search,San Francisco,mobile,0,1,0.0,8,4,undisclosed,0,,0,0
e000876,u0060,nina_d_60,s8235,2026-01-23T15:03:55,page_view,San Francisco,desktop,0,1,0.0,8,4,undisclosed,76,94,0,0
e000877,u0060,nina_d_60,s8235,2025-12-31T22:40:13,chat_message,San Francisco,mobile,0,1,0.0,8,4,undisclosed,0,,0,0
e000878,u0060,nina_d_60,s8235,2026-01-28T19:48:19,doc_download,San Francisco,mobile,0,1,0.0,8,4,undisclosed,0,,0,0
e000879,u0060,nina_d_60,s7028,2026-01-03T07:26:52,page_view,San Francisco,desktop,1,2,0.0,8,4,undisclosed,98,94,0,0
e000880,u0060,nina_d_60,s7028,2026-01-06T22:03:26,doc_download,San Francisco,mobile,1,2,0.0,8,4,undisclosed,0,,0,0
e000881,u0060,nina_d_60,s7028,2026-01-15T13:06:36,page_view,San Francisco,desktop,1,2,0.0,8,4,undisclosed,71,88,0,0
e000882,u0060,nina_d_60,s9637,2026-01-10T00:15:52,search,San Francisco,mobile,1,3,0.0,8,4,undisclosed,0,,0,0
e000883,u0060,nina_d_60,s9637,2026-01-15T15:56:18,chat_message,San Francisco,mobile,1,3,0.0,8,4,undisclosed,0,,0,0
e000884,u0060,nina_d_60,s9637,2026-01-07T04:20:10,doc_download,San Francisco,mobile,1,3,0.0,8,4,undisclosed,0,,0,0
e000885,u0060,nina_d_60,s9637,2026-01-30T18:45:51,search,San Francisco,desktop,1,3,0.0,8,4,undisclosed,0,,0,0
e000886,u0060,nina_d_60,s9637,2026-01-17T21:31:15,search,San Francisco,desktop,1,3,0.0,8,4,undisclosed,0,,0,0
e000887,u0060,nina_d_60,s9637,2026-01-05T02:11:46,page_view,San Francisco,mobile,1,3,0.0,8,4,undisclosed,34,36,0,0
e000888,u0060,nina_d_60,s9637,2026-01-12T00:00:16,page_view,San Francisco,desktop,1,3,0.0,8,4,undisclosed,88,16,0,0
e000889,u0060,nina_d_60,s6500,2026-01-20T08:11:05,doc_download,San Francisco,desktop,1,4,0.0,8,4,undisclosed,0,,0,0
e000890,u0060,nina_d_60,s6500,2026-01-15T12:23:06,page_view,San Francisco,mobile,1,4,0.0,8,4,undisclosed,74,47,0,0
e000891,u0060,nina_d_60,s6500,2026-01-08T16:25:40,search,San Francisco,desktop,1,4,0.0,8,4,undisclosed,0,,0,0
e000892,u0060,nina_d_60,s6500,2026-01-10T07:10:52,page_view,San Francisco,mobile,1,4,0.0,8,4,undisclosed,20,74,0,0
e000893,u0060,nina_d_60,s6500,2026-01-29T10:21:49,pricing_page_view,San Francisco,desktop,1,4,0.0,8,4,undisclosed,62,66,0,0
e000894,u0060,nina_d_60,s6500,2026-01-21T21:53:18,search,San Francisco,mobile,1,4,0.0,8,4,undisclosed,0,,0,0
e000895,u0060,nina_d_60,s6500,2026-01-04T08:48:12,page_view,San Francisco,mobile,1,4,0.0,8,4,undisclosed,99,31,0,0
e000896,u0061,guest_61,s9172,2026-01-23T12:49:46,signup,San Francisco,mobile,0,1,822.71,6,3,undisclosed,0,,0,0
e000897,u0061,guest_61,s9172,2026-01-14T16:47:07,doc_download,San Francisco,mobile,0,1,822.71,6,3,undisclosed,0,,0,0
e000898,u0061,guest_61,s9172,2026-01-16T01:19:04,signup,San Francisco,desktop,0,1,822.71,6,3,undisclosed,0,,0,0
e000899,u0061,guest_61,s9118,2026-01-16T16:46:53,page_view,San Francisco,desktop,1,2,822.71,6,3,undisclosed,36,49,0,0
e000900,u0061,guest_61,s9118,2026-01-01T11:31:13,calendar_booking,San Francisco,desktop,1,2,822.71,6,3,undisclosed,0,,0,0
e000901,u0061,guest_61,s9118,2026-01-08T00:10:54,pricing_page_view,San Francisco,desktop,1,2,822.71,6,3,undisclosed,61,79,0,0
e000902,u0061,guest_61,s9118,2026-01-18T04:29:20,page_view,San Francisco,desktop,1,2,822.71,6,3,undisclosed,108,28,0,0
e000903,u0061,guest_61,s8886,2026-01-29T12:01:57,page_view,San Francisco,mobile,1,3,822.71,6,3,undisclosed,33,69,0,0
e000904,u0061,guest_61,s8886,2026-01-09T11:19:01,signup,San Francisco,desktop,1,3,822.71,6,3,undisclosed,0,,0,0
e000905,u0061,guest_61,s8886,2026-01-21T08:54:37,signup,San Francisco,desktop,1,3,822.71,6,3,undisclosed,0,,0,0
e000906,u0062,chris_j_62,s6057,2026-01-01T16:17:22,search,Bangalore,mobile,0,1,670.53,11,4,female,0,,0,0
e000907,u0062,chris_j_62,s6057,2026-01-20T19:48:54,search,Bangalore,mobile,0,1,670.53,11,4,female,0,,0,0
e000908,u0062,chris_j_62,s6057,2026-01-28T10:25:34,search,Bangalore,mobile,0,1,670.53,11,4,female,0,,0,0
e000909,u0062,chris_j_62,s6057,2026-01-09T21:51:49,doc_download,Bangalore,mobile,0,1,670.53,11,4,female,0,,0,0
e000910,u0062,chris_j_62,s6057,2026-01-13T10:38:40,search,Bangalore,mobile,0,1,670.53,11,4,female,0,,0,0
e000911,u0062,chris_j_62,s6057,2026-01-02T00:20:39,page_view,Bangalore,mobile,0,1,670.53,11,4,female,107,16,0,0
e000912,u0062,chris_j_62,s4469,2026-01-28T17:25:35,page_view,Bangalore,desktop,1,2,670.53,11,4,female,95,38,0,0
e000913,u0062,chris_j_62,s4469,2026-01-18T01:39:16,page_view,Bangalore,mobile,1,2,670.53,11,4,female,95,96,0,0
e000914,u0063,mike_t_63,s3573,2026-01-10T02:49:16,page_view,Toronto,desktop,0,1,293.1,13,5,male,91,69,0,0
e000915,u0063,mike_t_63,s3573,2026-01-01T02:15:53,search,Toronto,desktop,0,1,293.1,13,5,male,0,,0,0
e000916,u0063,mike_t_63,s3573,2026-01-15T14:40:44,page_view,Toronto,mobile,0,1,293.1,13,5,male,37,92,0,0
e000917,u0063,mike_t_63,s3573,2026-01-26T16:45:17,pricing_page_view,Toronto,mobile,0,1,293.1,13,5,male,29,39,0,0
e000918,u0063,mike_t_63,s3573,2026-01-19T17:58:42,page_view,Toronto,mobile,0,1,293.1,13,5,male,81,77,0,0
e000919,u0064,liam_h_64,s2736,2026-01-23T22:50:10,signup,San Francisco,desktop,0,1,52.37,4,0,female,0,,0,0
e000920,u0064,liam_h_64,s2736,2026-01-26T14:53:59,pricing_page_view,San Francisco,desktop,0,1,52.37,4,0,female,25,61,0,0
e000921,u0064,liam_h_64,s2736,2026-01-09T08:04:25,page_view,San Francisco,mobile,0,1,52.37,4,0,female,107,99,0,0
e000922,u0064,liam_h_64,s2548,2026-01-13T02:41:39,search,San Francisco,mobile,1,2,52.37,4,0,female,0,,0,0
e000923,u0064,liam_h_64,s2548,2026-01-12T10:49:24,page_view,San Francisco,mobile,1,2,52.37,4,0,female,92,55,0,0
e000924,u0064,liam_h_64,s2548,2026-01-17T14:42:54,chat_message,San Francisco,mobile,1,2,52.37,4,0,female,0,,0,0
e000925,u0064,liam_h_64,s2548,2026-01-26T22:54:40,page_view,San Francisco,mobile,1,2,52.37,4,0,female,71,82,0,0
e000926,u0064,liam_h_64,s2548,2026-01-17T16:24:37,page_view,San Francisco,desktop,1,2,52.37,4,0,female,101,30,0,0
e000927,u0064,liam_h_64,s2548,2026-01-18T14:52:04,page_view,San Francisco,mobile,1,2,52.37,4,0,female,85,36,0,0
e000928,u0064,liam_h_64,s2548,2026-01-15T10:48:50,search,San Francisco,desktop,1,2,52.37,4,0,female,0,,0,0
e000929,u0064,liam_h_64,s2548,2026-01-23T14:43:23,page_view,San Francisco,desktop,1,2,52.37,4,0,female,102,22,0,0
e000930,u0065,guest_65,s4334,2026-01-19T12:08:37,search,Bangalore,desktop,0,1,66.03,2,2,female,0,,0,0
e000931,u0065,guest_65,s4334,2026-01-05T17:22:20,pricing_page_view,Bangalore,desktop,0,1,66.03,2,2,female,50,55,0,0
e000932,u0065,guest_65,s2924,2026-01-22T02:24:27,page_view,Bangalore,desktop,1,2,66.03,2,2,female,64,34,0,0
e000933,u0065,guest_65,s2924,2026-01-25T02:33:58,page_view,Bangalore,desktop,1,2,66.03,2,2,female,91,20,0,0
e000934,u0065,guest_65,s2924,2026-01-28T04:07:08,page_view,Bangalore,desktop,1,2,66.03,2,2,female,112,49,0,0
e000935,u0065,guest_65,s2924,2026-01-11T14:30:01,page_view,Bangalore,mobile,1,2,66.03,2,2,female,62,87,0,0
e000936,u0065,guest_65,s2924,2026-01-02T17:42:38,page_view,Bangalore,desktop,1,2,66.03,2,2,female,24,77,0,0
e000937,u0065,guest_65,s2924,2026-01-06T20:33:57,page_view,Bangalore,mobile,1,2,66.03,2,2,female,7,82,0,0
e000938,u0065,guest_65,s6020,2026-01-05T01:47:49,page_view,Bangalore,mobile,1,3,66.03,2,2,female,15,56,0,0
e000939,u0065,guest_65,s6020,2026-01-19T14:01:30,signup,Bangalore,mobile,1,3,66.03,2,2,female,0,,0,0
e000940,u0065,guest_65,s6020,2026-01-02T09:55:12,search,Bangalore,desktop,1,3,66.03,2,2,female,0,,0,0
e000941,u0065,guest_65,s6020,2026-01-14T11:49:42,search,Bangalore,mobile,1,3,66.03,2,2,female,0,,0,0
e000942,u0065,guest_65,s6020,2026-01-09T18:23:09,page_view,Bangalore,desktop,1,3,66.03,2,2,female,52,22,0,0
e000943,u0065,guest_65,s6020,2026-01-10T05:07:54,page_view,Bangalore,mobile,1,3,66.03,2,2,female,65,9,0,0
e000944,u0065,guest_65,s6020,2026-01-08T04:07:44,page_view,Bangalore,mobile,1,3,66.03,2,2,female,87,75,0,0
e000945,u0065,guest_65,s8334,2026-01-15T19:42:29,pricing_page_view,Bangalore,desktop,1,4,66.03,2,2,female,87,79,1,0
e000946,u0065,guest_65,s7633,2026-01-11T09:10:15,chat_message,Bangalore,mobile,1,5,66.03,2,2,female,0,,0,0
e000947,u0065,guest_65,s7633,2026-01-13T08:56:19,search,Bangalore,mobile,1,5,66.03,2,2,female,0,,0,0
e000948,u0065,guest_65,s7633,2026-01-27T22:32:46,search,Bangalore,desktop,1,5,66.03,2,2,female,0,,0,0
e000949,u0065,guest_65,s7633,2026-01-15T00:49:51,page_view,Bangalore,desktop,1,5,66.03,2,2,female,17,28,0,0
e000950,u0065,guest_65,s7633,2026-01-04T07:42:16,chat_message,Bangalore,mobile,1,5,66.03,2,2,female,0,,0,0
e000951,u0066,guest_66,s6521,2026-01-16T23:25:12,page_view,London,mobile,0,1,150.72,6,2,undisclosed,23,81,1,0
e000952,u0066,guest_66,s5424,2026-01-21T05:32:23,page_view,London,mobile,1,2,150.72,6,2,undisclosed,111,67,0,0
e000953,u0066,guest_66,s5424,2026-01-22T09:21:05,page_view,London,mobile,1,2,150.72,6,2,undisclosed,73,50,0,0
e000954,u0066,guest_66,s5424,2026-01-05T20:21:26,pricing_page_view,London,mobile,1,2,150.72,6,2,undisclosed,120,90,0,0
e000955,u0066,guest_66,s5424,2026-01-06T02:41:38,chat_message,London,desktop,1,2,150.72,6,2,undisclosed,0,,0,0
e000956,u0066,guest_66,s5424,2026-01-17T19:48:19,page_view,London,desktop,1,2,150.72,6,2,undisclosed,7,84,0,0
e000957,u0066,guest_66,s1946,2026-01-24T22:12:28,page_view,London,desktop,1,3,150.72,6,2,undisclosed,53,65,0,0
e000958,u0066,guest_66,s1946,2026-01-29T13:50:03,page_view,London,desktop,1,3,150.72,6,2,undisclosed,68,91,0,0
e000959,u0066,guest_66,s1946,2026-01-24T22:50:00,page_view,London,mobile,1,3,150.72,6,2,undisclosed,43,15,0,0
e000960,u0066,guest_66,s1946,2026-01-21T00:52:14,page_view,London,mobile,1,3,150.72,6,2,undisclosed,21,90,0,0
e000961,u0067,guest_67,s3941,2026-01-26T06:42:39,page_view,New York,mobile,0,1,464.48,12,5,male,112,96,0,0
e000962,u0067,guest_67,s3941,2026-01-17T08:58:06,page_view,New York,desktop,0,1,464.48,12,5,male,71,56,0,0
e000963,u0067,guest_67,s3941,2026-01-25T11:10:14,signup,New York,desktop,0,1,464.48,12,5,male,0,,0,0
e000964,u0067,guest_67,s3941,2026-01-01T07:18:34,search,New York,desktop,0,1,464.48,12,5,male,0,,0,0
e000965,u0067,guest_67,s9267,2026-01-03T13:43:05,doc_download,New York,mobile,1,2,464.48,12,5,male,0,,0,0
e000966,u0067,guest_67,s9267,2025-12-31T12:36:22,page_view,New York,desktop,1,2,464.48,12,5,male,95,41,0,0
e000967,u0067,guest_67,s3412,2026-01-16T14:30:02,page_view,New York,desktop,1,3,464.48,12,5,male,50,20,0,0
e000968,u0067,guest_67,s3412,2026-01-26T02:47:45,page_view,New York,desktop,1,3,464.48,12,5,male,97,47,0,0
e000969,u0067,guest_67,s3412,2026-01-01T16:27:06,page_view,New York,desktop,1,3,464.48,12,5,male,109,20,0,0
e000970,u0067,guest_67,s3412,2026-01-16T00:36:14,pricing_page_view,New York,desktop,1,3,464.48,12,5,male,68,75,0,0
e000971,u0067,guest_67,s3412,2026-01-03T06:12:50,doc_download,New York,mobile,1,3,464.48,12,5,male,0,,0,0
e000972,u0067,guest_67,s3412,2026-01-25T09:30:05,search,New York,desktop,1,3,464.48,12,5,male,0,,0,0
e000973,u0067,guest_67,s3412,2026-01-27T02:57:52,search,New York,mobile,1,3,464.48,12,5,male,0,,0,0
e000974,u0068,sarah_k_68,s8400,2026-01-03T14:59:18,page_view,San Francisco,mobile,0,1,452.77,5,5,non_binary,54,54,0,0
e000975,u0068,sarah_k_68,s8400,2026-01-15T05:44:47,page_view,San Francisco,desktop,0,1,452.77,5,5,non_binary,81,53,0,0
e000976,u0068,sarah_k_68,s8400,2026-01-20T17:00:24,search,San Francisco,mobile,0,1,452.77,5,5,non_binary,0,,0,0
e000977,u0068,sarah_k_68,s8400,2026-01-24T18:26:25,doc_download,San Francisco,desktop,0,1,452.77,5,5,non_binary,0,,0,0
e000978,u0068,sarah_k_68,s8400,2026-01-04T10:39:27,page_view,San Francisco,desktop,0,1,452.77,5,5,non_binary,60,21,0,0
e000979,u0068,sarah_k_68,s8400,2026-01-12T18:22:24,page_view,San Francisco,desktop,0,1,452.77,5,5,non_binary,15,43,0,0
e000980,u0068,sarah_k_68,s4675,2026-01-26T20:29:06,chat_message,San Francisco,desktop,1,2,452.77,5,5,non_binary,0,,0,0
e000981,u0068,sarah_k_68,s4675,2025-12-31T10:49:23,chat_message,San Francisco,desktop,1,2,452.77,5,5,non_binary,0,,0,0
e000982,u0068,sarah_k_68,s4675,2026-01-27T12:42:29,page_view,San Francisco,mobile,1,2,452.77,5,5,non_binary,76,96,0,0
e000983,u0068,sarah_k_68,s4675,2026-01-14T09:34:45,search,San Francisco,mobile,1,2,452.77,5,5,non_binary,0,,0,0
e000984,u0068,sarah_k_68,s4675,2026-01-13T09:53:32,page_view,San Francisco,desktop,1,2,452.77,5,5,non_binary,52,92,0,0
e000985,u0068,sarah_k_68,s3921,2026-01-02T23:03:54,page_view,San Francisco,mobile,1,3,452.77,5,5,non_binary,38,45,0,0
e000986,u0068,sarah_k_68,s3921,2026-01-10T14:04:42,page_view,San Francisco,desktop,1,3,452.77,5,5,non_binary,93,65,0,0
e000987,u0068,sarah_k_68,s3921,2026-01-16T04:49:37,pricing_page_view,San Francisco,desktop,1,3,452.77,5,5,non_binary,61,73,0,0
e000988,u0068,sarah_k_68,s3921,2026-01-02T11:49:45,page_view,San Francisco,desktop,1,3,452.77,5,5,non_binary,115,61,0,0
e000989,u0068,sarah_k_68,s3921,2026-01-06T08:02:13,chat_message,San Francisco,mobile,1,3,452.77,5,5,non_binary,0,,0,0
e000990,u0068,sarah_k_68,s3921,2026-01-04T16:41:47,doc_download,San Francisco,desktop,1,3,452.77,5,5,non_binary,0,,0,0
e000991,u0068,sarah_k_68,s9312,2026-01-27T05:37:14,page_view,San Francisco,mobile,1,4,452.77,5,5,non_binary,113,45,0,0
e000992,u0068,sarah_k_68,s9312,2026-01-21T03:28:10,page_view,San Francisco,desktop,1,4,452.77,5,5,non_binary,27,35,0,0
e000993,u0068,sarah_k_68,s9312,2026-01-08T20:52:31,search,San Francisco,desktop,1,4,452.77,5,5,non_binary,0,,0,0
e000994,u0068,sarah_k_68,s9312,2026-01-24T07:15:30,search,San Francisco,mobile,1,4,452.77,5,5,non_binary,0,,0,0
e000995,u0069,guest_69,s3050,2026-01-05T11:33:22,page_view,Toronto,mobile,0,1,199.41,0,0,female,113,59,0,0
e000996,u0069,guest_69,s3050,2026-01-20T16:22:33,search,Toronto,mobile,0,1,199.41,0,0,female,0,,0,0
e000997,u0069,guest_69,s3050,2026-01-11T19:53:27,page_view,Toronto,mobile,0,1,199.41,0,0,female,82,83,0,0
e000998,u0069,guest_69,s3050,2026-01-24T05:08:34,page_view,Toronto,mobile,0,1,199.41,0,0,female,10,91,0,0
e000999,u0069,guest_69,s9532,2026-01-04T08:06:46,page_view,Toronto,desktop,1,2,199.41,0,0,female,5,35,0,0
e001000,u0069,guest_69,s9532,2026-01-22T05:13:09,page_view,Toronto,mobile,1,2,199.41,0,0,female,20,17,0,0
e001001,u0069,guest_69,s9532,2026-01-23T20:54:43,chat_message,Toronto,mobile,1,2,199.41,0,0,female,0,,0,0
e001002,u0069,guest_69,s9532,2026-01-12T18:53:16,page_view,Toronto,mobile,1,2,199.41,0,0,female,86,6,0,0
e001003,u0069,guest_69,s9532,2026-01-15T01:07:52,search,Toronto,desktop,1,2,199.41,0,0,female,0,,0,0
e001004,u0069,guest_69,s9532,2026-01-30T22:23:19,page_view,Toronto,desktop,1,2,199.41,0,0,female,6,24,0,0
e001005,u0069,guest_69,s9532,2026-01-10T16:44:42,signup,Toronto,mobile,1,2,199.41,0,0,female,0,,0,0
e001006,u0069,guest_69,s3033,2026-01-17T10:40:40,chat_message,Toronto,desktop,1,3,199.41,0,0,female,0,,0,0
e001007,u0069,guest_69,s3033,2026-01-16T01:23:32,page_view,Toronto,desktop,1,3,199.41,0,0,female,74,8,0,0
e001008,u0069,guest_69,s5772,2026-01-04T14:58:25,page_view,Toronto,desktop,1,4,199.41,0,0,female,59,21,0,0
e001009,u0069,guest_69,s5772,2026-01-28T09:24:35,search,Toronto,mobile,1,4,199.41,0,0,female,0,,0,0
e001010,u0069,guest_69,s5772,2026-01-15T11:35:05,page_view,Toronto,mobile,1,4,199.41,0,0,female,6,6,0,0
e001011,u0069,guest_69,s5772,2026-01-02T17:30:26,page_view,Toronto,mobile,1,4,199.41,0,0,female,110,50,0,0
e001012,u0069,guest_69,s5772,2026-01-14T21:46:30,page_view,Toronto,desktop,1,4,199.41,0,0,female,103,26,0,0
e001013,u0069,guest_69,s5772,2026-01-17T11:55:08,page_view,Toronto,desktop,1,4,199.41,0,0,female,22,18,0,0
e001014,u0069,guest_69,s5772,2026-01-30T05:46:02,search,Toronto,mobile,1,4,199.41,0,0,female,0,,0,0
e001015,u0069,guest_69,s5772,2026-01-20T17:11:09,page_view,Toronto,mobile,1,4,199.41,0,0,female,83,9,0,0
e001016,u0069,guest_69,s9814,2026-01-02T13:09:46,doc_download,Toronto,mobile,1,5,199.41,0,0,female,0,,0,0
e001017,u0069,guest_69,s9814,2026-01-25T02:27:37,page_view,Toronto,desktop,1,5,199.41,0,0,female,103,44,0,0
e001018,u0070,mike_t_70,s2998,2026-01-05T03:22:09,page_view,Bangalore,mobile,0,1,187.97,2,2,undisclosed,13,30,0,0
e001019,u0070,mike_t_70,s2998,2026-01-24T18:18:27,doc_download,Bangalore,desktop,0,1,187.97,2,2,undisclosed,0,,0,0
